Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
7/8/17,Nebraska,328,341,FALSE,300,0,28,2017,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
7/15/17,Nebraska,324,343,FALSE,302,0,22,2017,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
7/22/17,Nebraska,293,341,FALSE,301,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/29/17,Nebraska,276,348,FALSE,305,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/5/17,Nebraska,296,351,FALSE,308,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/12/17,Nebraska,268,355,FALSE,312,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/19/17,Nebraska,277,354,FALSE,313,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/26/17,Nebraska,319,357,FALSE,314,0,5,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/2/17,Nebraska,312,357,FALSE,313,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/9/17,Nebraska,317,353,FALSE,310,0,7,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/16/17,Nebraska,302,352,FALSE,310,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/23/17,Nebraska,313,355,FALSE,313,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/30/17,Nebraska,284,358,FALSE,314,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/7/17,Nebraska,324,361,FALSE,317,0,7,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/14/17,Nebraska,322,360,FALSE,316,0,6,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/21/17,Nebraska,322,362,FALSE,318,0,4,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/28/17,Nebraska,321,362,FALSE,319,0,2,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/4/17,Nebraska,321,366,FALSE,323,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/11/17,Nebraska,347,366,FALSE,321,0,26,2017,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
11/18/17,Nebraska,304,365,FALSE,322,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/25/17,Nebraska,342,367,FALSE,323,0,19,2017,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/2/17,Nebraska,315,369,FALSE,326,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/9/17,Nebraska,321,374,FALSE,331,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/16/17,Nebraska,367,385,FALSE,339,0,28,2017,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/23/17,Nebraska,344,390,FALSE,344,0,0,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/30/17,Nebraska,356,396,FALSE,350,0,6,2017,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/6/18,Nebraska,408,402,TRUE,356,6,52,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
1/13/18,Nebraska,372,405,FALSE,359,0,13,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/20/18,Nebraska,390,408,FALSE,361,0,29,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
1/27/18,Nebraska,364,412,FALSE,364,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/3/18,Nebraska,342,402,FALSE,356,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/10/18,Nebraska,340,397,FALSE,351,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/17/18,Nebraska,339,391,FALSE,346,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/24/18,Nebraska,360,387,FALSE,342,0,18,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
3/3/18,Nebraska,346,391,FALSE,344,0,2,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/10/18,Nebraska,357,384,FALSE,339,0,18,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
3/17/18,Nebraska,372,382,FALSE,337,0,35,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
3/24/18,Nebraska,315,383,FALSE,338,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/31/18,Nebraska,368,384,FALSE,340,0,28,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/7/18,Nebraska,355,379,FALSE,333,0,22,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/14/18,Nebraska,342,374,FALSE,329,0,13,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/21/18,Nebraska,324,372,FALSE,327,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/28/18,Nebraska,301,367,FALSE,323,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/5/18,Nebraska,330,356,FALSE,314,0,16,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
5/12/18,Nebraska,314,358,FALSE,314,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/19/18,Nebraska,312,356,FALSE,313,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/26/18,Nebraska,277,352,FALSE,309,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/2/18,Nebraska,311,347,FALSE,305,0,6,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/9/18,Nebraska,311,349,FALSE,307,0,4,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/16/18,Nebraska,315,350,FALSE,307,0,8,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/23/18,Nebraska,314,348,FALSE,306,0,8,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/30/18,Nebraska,352,347,TRUE,304,5,48,2018,71,358,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
7/7/18,Nebraska,327,347,FALSE,304,0,23,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
7/14/18,Nebraska,308,343,FALSE,301,0,7,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/21/18,Nebraska,280,345,FALSE,301,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/28/18,Nebraska,317,343,FALSE,300,0,17,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/4/18,Nebraska,304,341,FALSE,299,0,5,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/11/18,Nebraska,320,343,FALSE,301,0,19,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/18/18,Nebraska,290,346,FALSE,304,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/25/18,Nebraska,326,345,FALSE,302,0,24,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
9/1/18,Nebraska,297,349,FALSE,306,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/8/18,Nebraska,306,350,FALSE,307,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/15/18,Nebraska,331,349,FALSE,307,0,24,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
9/22/18,Nebraska,315,349,FALSE,307,0,8,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/29/18,Nebraska,314,354,FALSE,310,0,4,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/6/18,Nebraska,327,358,FALSE,314,0,13,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/13/18,Nebraska,328,361,FALSE,318,0,10,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/20/18,Nebraska,343,365,FALSE,321,0,22,2018,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
10/27/18,Nebraska,328,368,FALSE,326,0,2,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/3/18,Nebraska,306,371,FALSE,326,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/10/18,Nebraska,335,370,FALSE,324,0,11,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/17/18,Nebraska,336,368,FALSE,324,0,12,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/24/18,Nebraska,308,367,FALSE,324,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/1/18,Nebraska,285,373,FALSE,329,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/8/18,Nebraska,327,374,FALSE,330,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/15/18,Nebraska,345,384,FALSE,338,0,7,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/22/18,Nebraska,333,398,FALSE,351,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/29/18,Nebraska,345,403,FALSE,358,0,0,2018,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/5/19,Nebraska,371,410,FALSE,363,0,8,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/12/19,Nebraska,385,416,FALSE,370,0,15,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/19/19,Nebraska,346,417,FALSE,371,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/26/19,Nebraska,368,415,FALSE,367,0,1,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/2/19,Nebraska,343,404,FALSE,359,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/9/19,Nebraska,336,400,FALSE,355,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/16/19,Nebraska,339,394,FALSE,350,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/23/19,Nebraska,374,392,FALSE,348,0,26,2019,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
3/2/19,Nebraska,362,399,FALSE,354,0,8,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/9/19,Nebraska,352,392,FALSE,348,0,4,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/16/19,Nebraska,317,391,FALSE,348,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/23/19,Nebraska,325,392,FALSE,350,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/30/19,Nebraska,344,393,FALSE,351,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/6/19,Nebraska,354,385,FALSE,342,0,12,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/13/19,Nebraska,314,385,FALSE,341,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/20/19,Nebraska,349,380,FALSE,339,0,10,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/27/19,Nebraska,321,375,FALSE,334,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/4/19,Nebraska,308,367,FALSE,326,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/11/19,Nebraska,322,364,FALSE,323,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/18/19,Nebraska,347,364,FALSE,323,0,24,2019,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
5/25/19,Nebraska,305,361,FALSE,321,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/1/19,Nebraska,312,358,FALSE,319,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/8/19,Nebraska,302,360,FALSE,319,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/15/19,Nebraska,305,364,FALSE,323,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/22/19,Nebraska,313,366,FALSE,324,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/29/19,Nebraska,291,363,FALSE,322,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/6/19,Nebraska,305,361,FALSE,321,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/13/19,Nebraska,309,359,FALSE,318,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/20/19,Nebraska,311,356,FALSE,315,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/27/19,Nebraska,304,355,FALSE,313,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/3/19,Nebraska,320,354,FALSE,314,0,6,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/10/19,Nebraska,300,360,FALSE,321,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/17/19,Nebraska,346,361,FALSE,321,0,25,2019,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/24/19,Nebraska,288,361,FALSE,320,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/31/19,Nebraska,298,365,FALSE,322,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/7/19,Nebraska,304,365,FALSE,324,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/14/19,Nebraska,311,361,FALSE,322,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/21/19,Nebraska,323,363,FALSE,322,0,1,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/28/19,Nebraska,327,368,FALSE,326,0,1,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/5/19,Nebraska,321,373,FALSE,330,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/12/19,Nebraska,366,376,FALSE,334,0,32,2019,71,358,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
10/19/19,Nebraska,326,379,FALSE,338,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/26/19,Nebraska,353,382,FALSE,340,0,13,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/2/19,Nebraska,316,383,FALSE,341,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/9/19,Nebraska,314,383,FALSE,338,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/16/19,Nebraska,329,378,FALSE,337,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/23/19,Nebraska,341,380,FALSE,339,0,2,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/30/19,Nebraska,300,384,FALSE,342,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/7/19,Nebraska,344,385,FALSE,343,0,1,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/14/19,Nebraska,348,393,FALSE,349,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/21/19,Nebraska,381,408,FALSE,363,0,18,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/28/19,Nebraska,359,414,FALSE,371,0,0,2019,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/4/20,Nebraska,345,417,FALSE,374,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/11/20,Nebraska,362,420,FALSE,377,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/18/20,Nebraska,333,419,FALSE,376,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/25/20,Nebraska,358,408,FALSE,364,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/1/20,Nebraska,373,399,FALSE,357,0,16,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/8/20,Nebraska,345,397,FALSE,356,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/15/20,Nebraska,326,391,FALSE,351,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/22/20,Nebraska,318,391,FALSE,350,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/29/20,Nebraska,341,393,FALSE,350,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/7/20,Nebraska,360,391,FALSE,350,0,10,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/14/20,Nebraska,347,384,FALSE,343,0,4,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/21/20,Nebraska,354,382,FALSE,344,0,10,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/28/20,Nebraska,332,380,FALSE,342,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/4/20,Nebraska,308,380,FALSE,342,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/11/20,Nebraska,336,375,FALSE,336,0,0,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/18/20,Nebraska,341,373,FALSE,333,0,8,2020,71,358,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
